user_id,department_id,is_ordered_history,order_size_history,order_number_history,num_products_from_department_history
54,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55,1,1 1 1 1 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,3,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,4,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,7,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,11,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,12,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,13,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,14,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,15,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,16,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,19,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
55,20,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
56,1,1 1 1 1 1 1 1 1 1 1 1,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,2,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,4,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,7,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,9,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,13,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,14,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,15,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,16,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,19,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,20,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
56,21,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
57,1,0 1 1 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,2,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,3,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,4,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,7,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,9,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,12,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,13,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,16,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,17,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,19,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
57,21,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
58,1,0 1 1 1 0 0 0 0 0 1 0 1 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,12,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,13,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
58,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,0 0 0 0 0 0 0 0 0 0 0 0 0 0
59,1,0 0 0 0 0 1 0 1 1,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,4,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,9,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,11,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,12,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,13,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,14,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,16,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,17,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,18,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,19,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
59,20,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
60,1,1 0 0 0 0 1 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,3,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,4,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,9,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,11,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,13,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,14,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,16,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,19,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
60,20,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1 2 3 4 5 6 7 8,0 0 0 0 0 0 0
61,1,1 0 0,0 0 0,1 2 3 4,0 0 0
61,2,0 0 0,0 0 0,1 2 3 4,0 0 0
61,3,0 0 0,0 0 0,1 2 3 4,0 0 0
61,4,0 0 0,0 0 0,1 2 3 4,0 0 0
61,6,0 0 0,0 0 0,1 2 3 4,0 0 0
61,7,0 0 0,0 0 0,1 2 3 4,0 0 0
61,9,0 0 0,0 0 0,1 2 3 4,0 0 0
61,11,0 0 0,0 0 0,1 2 3 4,0 0 0
61,13,0 0 0,0 0 0,1 2 3 4,0 0 0
61,14,0 0 0,0 0 0,1 2 3 4,0 0 0
61,15,0 0 0,0 0 0,1 2 3 4,0 0 0
61,16,0 0 0,0 0 0,1 2 3 4,0 0 0
61,17,0 0 0,0 0 0,1 2 3 4,0 0 0
61,18,0 0 0,0 0 0,1 2 3 4,0 0 0
61,19,0 0 0,0 0 0,1 2 3 4,0 0 0
62,1,0 1 1 1 1 0 1 1 1,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,3,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,4,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,6,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,7,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,9,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,12,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,13,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,14,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,15,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,16,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
62,19,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
63,1,1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,6,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
